1063;8025-1736-1323-1029;2014-05-19T07:05:49.541Z;85.6
1064;8025-1736-1323-1029;2014-09-30T03:49:56.398Z;84.2
1065;8025-1736-1323-1029;2014-07-08T17:30:07.309Z;87.4
1066;8025-1736-1323-1029;2014-06-13T13:18:15.602Z;87.7
1067;8025-1736-1323-1029;2014-02-23T10:20:25.411Z;92.7
1068;8025-1736-1323-1029;2014-01-05T10:30:49.387Z;93.7
1069;8025-1736-1323-1029;2014-03-19T11:18:18.439Z;87.4
1070;8025-1736-1323-1029;2014-11-30T02:57:09.876Z;79.8
1071;8025-1736-1323-1029;2014-06-18T19:26:53.165Z;88.6
1072;8025-1736-1323-1029;2014-05-12T01:25:39.745Z;86.6
1073;8025-1736-1323-1029;2014-07-19T07:00:19.826Z;83.3
1074;8025-1736-1323-1029;2014-08-06T03:18:01.913Z;83.4
1075;8025-1736-1323-1029;2014-08-10T13:42:30.920Z;84.1
1076;8025-1736-1323-1029;2014-11-22T13:11:13.818Z;80.7
1077;8025-1736-1323-1029;2014-06-29T11:41:37.641Z;86.7
1078;8025-1736-1323-1029;2014-06-15T11:12:56.378Z;88.7
1079;8025-1736-1323-1029;2014-12-22T19:53:34.711Z;80
1080;8025-1736-1323-1029;2014-03-16T22:48:08.973Z;90.8
1081;8025-1736-1323-1029;2014-12-08T07:49:40.241Z;78.3
1082;8025-1736-1323-1029;2014-03-12T13:47:29.550Z;87.9
1083;8025-1736-1323-1029;2014-02-09T14:56:10.327Z;89.7
1084;8025-1736-1323-1029;2014-11-08T14:39:08.600Z;82.6
1085;8025-1736-1323-1029;2014-08-06T05:18:06.765Z;84.8
1086;8025-1736-1323-1029;2014-08-26T01:57:32.652Z;86
1087;8025-1736-1323-1029;2014-01-08T05:55:58.136Z;91.2
1088;8025-1736-1323-1029;2014-07-24T21:17:58.258Z;87.1
1089;8025-1736-1323-1029;2014-05-18T06:46:02.971Z;85.1
1090;8025-1736-1323-1029;2014-05-24T22:39:51.521Z;89.2
1091;8025-1736-1323-1029;2014-02-15T00:37:01.011Z;92.6
1092;8025-1736-1323-1029;2014-11-14T07:55:02.024Z;82.2
1093;8025-1736-1323-1029;2014-12-31T17:10:22.349Z;78.5
1094;8025-1736-1323-1029;2014-05-19T23:46:25.413Z;85.4
1095;8025-1736-1323-1029;2014-03-02T15:38:16.146Z;88.4
1096;8025-1736-1323-1029;2014-05-22T05:57:13.073Z;89.8
1097;8025-1736-1323-1029;2014-08-03T22:51:15.690Z;82.8
1098;8025-1736-1323-1029;2014-05-19T21:19:00.985Z;85.4
1099;8025-1736-1323-1029;2014-12-15T16:51:31.369Z;79.5
1100;8025-1736-1323-1029;2014-03-17T06:44:37.069Z;88
1101;8025-1736-1323-1029;2014-10-21T09:32:22.348Z;81.7
1102;8025-1736-1323-1029;2014-06-17T11:43:12.439Z;88.4
1103;8025-1736-1323-1029;2014-01-01T21:01:27.266Z;89.6
1104;8025-1736-1323-1029;2014-09-05T16:20:10.584Z;83.1
1105;8025-1736-1323-1029;2014-03-28T16:54:47.165Z;88.5
1106;8025-1736-1323-1029;2014-01-02T06:06:39.627Z;92.1
1107;8025-1736-1323-1029;2014-09-28T22:29:20.152Z;82.1
1108;8025-1736-1323-1029;2014-10-11T01:01:47.822Z;81.5
1109;8025-1736-1323-1029;2014-12-19T07:09:16.270Z;82.3
1110;8025-1736-1323-1029;2014-09-05T04:28:32.469Z;83.3
1111;8025-1736-1323-1029;2014-12-11T07:34:07.369Z;82.3
1112;8025-1736-1323-1029;2014-03-19T04:58:21.138Z;91.5
1113;8025-1736-1323-1029;2014-10-05T23:25:32.463Z;82
1114;8025-1736-1323-1029;2014-01-02T23:37:30.820Z;89.2
1115;8025-1736-1323-1029;2014-01-25T05:05:26.141Z;91.6
1116;8025-1736-1323-1029;2014-07-28T09:54:24.353Z;84.2
1117;8025-1736-1323-1029;2014-08-21T19:06:41.528Z;86.3
1118;8025-1736-1323-1029;2014-08-25T12:25:30.763Z;83.1
1119;8025-1736-1323-1029;2014-05-27T14:13:14.073Z;87.3
1120;8025-1736-1323-1029;2014-04-30T14:12:47.725Z;89
1121;8025-1736-1323-1029;2014-02-07T21:01:36.068Z;89.4
1122;8025-1736-1323-1029;2014-04-02T17:51:09.668Z;89.5
1123;8025-1736-1323-1029;2014-06-06T07:27:00.153Z;86.6
1124;8025-1736-1323-1029;2014-01-21T20:09:14.457Z;93.1
1125;8025-1736-1323-1029;2014-11-10T23:29:18.825Z;83.5
1126;8025-1736-1323-1029;2014-12-15T04:36:42.047Z;81
1127;8025-1736-1323-1029;2014-06-18T15:00:28.998Z;84.2
1128;8025-1736-1323-1029;2014-04-10T17:20:09.819Z;88.5
1129;8025-1736-1323-1029;2014-02-07T15:58:27.757Z;89.4
1130;8025-1736-1323-1029;2014-12-06T14:41:20.166Z;80.4
1131;8025-1736-1323-1029;2014-10-24T06:12:05.666Z;80.9
1132;8025-1736-1323-1029;2014-10-07T10:10:26.907Z;80.2
1133;8025-1736-1323-1029;2014-04-20T23:54:24.131Z;86.3
1134;8025-1736-1323-1029;2014-06-09T18:57:50.349Z;85.9
1135;8025-1736-1323-1029;2014-07-18T18:39:03.346Z;86.9
1136;8025-1736-1323-1029;2014-08-24T06:29:44.628Z;86.2
1137;8025-1736-1323-1029;2014-01-23T06:31:14.024Z;89.4
1138;8025-1736-1323-1029;2014-02-12T19:57:49.402Z;90.5
1139;8025-1736-1323-1029;2014-10-03T12:18:00.655Z;81.4
1140;8025-1736-1323-1029;2014-08-11T09:28:43.454Z;84
1141;8025-1736-1323-1029;2014-07-03T03:44:17.132Z;84.7
1142;8025-1736-1323-1029;2014-03-11T08:39:46.430Z;89.7
1143;8025-1736-1323-1029;2014-03-21T15:49:07.913Z;89.4
1144;8025-1736-1323-1029;2014-12-05T22:18:05.386Z;82.7
1145;8025-1736-1323-1029;2014-01-22T13:38:42.598Z;90.6
1146;8025-1736-1323-1029;2014-06-27T13:19:39.859Z;87.4
1147;8025-1736-1323-1029;2014-08-20T11:37:15.804Z;83.3
1148;8025-1736-1323-1029;2014-01-12T19:23:16.131Z;92.5
1149;8025-1736-1323-1029;2014-07-10T07:53:01.222Z;87.9
1150;8025-1736-1323-1029;2014-12-02T10:03:03.385Z;79.4
1151;8025-1736-1323-1029;2014-03-09T00:29:44.575Z;91.5
1152;8025-1736-1323-1029;2014-01-04T19:23:59.044Z;92.9
1153;8025-1736-1323-1029;2014-03-07T09:09:24.474Z;90.9
1154;8025-1736-1323-1029;2014-05-15T11:44:36.100Z;88.4
1155;8025-1736-1323-1029;2014-10-21T10:20:15.017Z;83.3
1156;8025-1736-1323-1029;2014-07-09T19:37:36.678Z;85.3
1157;8025-1736-1323-1029;2014-01-31T20:26:31.294Z;90.3
1158;8025-1736-1323-1029;2014-07-18T19:26:44.260Z;84.4
1159;8025-1736-1323-1029;2014-03-05T07:38:26.627Z;88
1160;8025-1736-1323-1029;2014-05-11T06:50:09.838Z;87.9
1161;8025-1736-1323-1029;2014-03-23T00:29:17.945Z;89.6
1162;8025-1736-1323-1029;2014-07-08T07:06:21.995Z;83.7
1163;8025-1736-1323-1029;2014-01-18T20:59:54.603Z;93
1164;8025-1736-1323-1029;2014-06-10T13:03:51.217Z;86.6
1165;8025-1736-1323-1029;2014-06-25T23:44:39.187Z;84.9
1166;8025-1736-1323-1029;2014-06-03T12:25:35.323Z;85.2
1167;8025-1736-1323-1029;2014-11-27T02:51:17.457Z;81.5
1168;8025-1736-1323-1029;2014-12-03T15:49:30.612Z;79
1169;8025-1736-1323-1029;2014-09-03T14:12:58.940Z;85.1
1170;8025-1736-1323-1029;2014-04-17T04:29:44.026Z;89.5
1171;8025-1736-1323-1029;2014-05-29T17:54:28.831Z;87.2
1172;8025-1736-1323-1029;2014-07-03T04:43:22.840Z;83.1
1173;8025-1736-1323-1029;2014-10-22T17:17:30.942Z;80.1
1174;8025-1736-1323-1029;2014-04-19T09:26:36.428Z;88
1175;8025-1736-1323-1029;2014-07-05T17:33:17.467Z;84.8
1176;8025-1736-1323-1029;2014-06-21T01:52:15.557Z;88.7
1177;8025-1736-1323-1029;2014-12-24T18:03:26.543Z;80.6
1178;8025-1736-1323-1029;2014-02-12T15:09:59.717Z;89.4
1179;8025-1736-1323-1029;2014-05-12T10:20:36.089Z;89.1
1180;8025-1736-1323-1029;2014-04-05T00:00:19.774Z;86.7
1181;8025-1736-1323-1029;2014-10-20T18:43:08.281Z;82.6
1182;8025-1736-1323-1029;2014-11-13T19:31:55.803Z;83.8
1183;8025-1736-1323-1029;2014-03-05T03:05:34.627Z;89.4
1184;8025-1736-1323-1029;2014-02-26T07:06:25.989Z;91
1185;8025-1736-1323-1029;2014-03-27T16:22:18.938Z;90
1186;8025-1736-1323-1029;2014-03-01T20:34:43.628Z;89.8
1187;8025-1736-1323-1029;2014-03-18T14:20:58.263Z;89.8
1188;8025-1736-1323-1029;2014-04-22T01:44:48.378Z;88.6
1189;8025-1736-1323-1029;2014-03-30T21:26:33.830Z;89.1
1190;8025-1736-1323-1029;2014-02-19T18:55:32.072Z;90.3
1191;8025-1736-1323-1029;2014-09-12T01:33:40.752Z;82
1192;8025-1736-1323-1029;2014-03-03T10:43:09.594Z;91.9
1193;8025-1736-1323-1029;2014-11-12T07:09:19.657Z;79.6
1194;8025-1736-1323-1029;2014-08-15T16:44:47.451Z;83.5
1195;8025-1736-1323-1029;2014-12-14T18:44:06.006Z;79.6
1196;8025-1736-1323-1029;2014-08-05T04:42:05.090Z;83.8
1197;8025-1736-1323-1029;2014-08-13T21:27:19.601Z;83.9
1198;8025-1736-1323-1029;2014-03-23T09:20:47.507Z;88.8
1199;8025-1736-1323-1029;2014-12-08T07:11:03.777Z;78
1200;8025-1736-1323-1029;2014-11-28T08:09:59.005Z;80
1201;8025-1736-1323-1029;2014-03-24T15:15:55.967Z;87.2
1202;8025-1736-1323-1029;2014-06-23T13:09:18.924Z;84.8
1203;8025-1736-1323-1029;2014-06-08T13:01:26.577Z;87.3
1204;8025-1736-1323-1029;2014-04-26T21:26:17.099Z;86.5
1205;8025-1736-1323-1029;2014-01-20T02:23:28.143Z;90.3
1206;8025-1736-1323-1029;2014-07-21T05:06:59.745Z;84.2
1207;8025-1736-1323-1029;2014-08-24T08:30:18.315Z;85.2
1208;8025-1736-1323-1029;2014-09-27T03:44:12.879Z;81.3
1209;8025-1736-1323-1029;2014-10-15T11:59:51.581Z;84.1
1210;8025-1736-1323-1029;2014-09-02T08:36:07.566Z;84.6
1211;8025-1736-1323-1029;2014-03-07T19:45:26.348Z;90.6
1212;8025-1736-1323-1029;2014-08-01T08:00:36.370Z;82.5
1213;8025-1736-1323-1029;2014-09-19T22:07:03.328Z;81.7
1214;8025-1736-1323-1029;2014-05-14T16:09:40.681Z;89.7
1215;8025-1736-1323-1029;2014-03-22T02:14:32.337Z;91.6
1216;8025-1736-1323-1029;2014-08-29T15:01:57.921Z;84.3
1217;8025-1736-1323-1029;2014-11-29T06:14:55.748Z;82.1
1218;8025-1736-1323-1029;2014-03-08T20:19:50.118Z;91
1219;8025-1736-1323-1029;2014-01-09T15:05:58.133Z;89
1220;8025-1736-1323-1029;2014-12-29T21:47:13.709Z;80.5
1221;8025-1736-1323-1029;2014-03-31T19:48:25.466Z;89.3
1222;8025-1736-1323-1029;2014-10-21T07:41:26.300Z;82.6
1223;8025-1736-1323-1029;2014-03-08T01:14:39.584Z;88.6
1224;8025-1736-1323-1029;2014-02-28T13:11:24.892Z;88.5
1225;8025-1736-1323-1029;2014-06-07T08:02:03.543Z;84.4
1226;8025-1736-1323-1029;2014-02-18T04:15:49.256Z;88.8
1227;8025-1736-1323-1029;2014-03-12T01:04:18.447Z;89
1228;8025-1736-1323-1029;2014-12-12T18:36:31.474Z;80.3
1229;8025-1736-1323-1029;2014-08-24T01:39:05.184Z;84.7
1230;8025-1736-1323-1029;2014-03-28T13:12:09.941Z;87.2
1231;8025-1736-1323-1029;2014-04-15T19:22:05.410Z;89.1
1232;8025-1736-1323-1029;2014-07-04T07:51:49.261Z;85.6
1233;8025-1736-1323-1029;2014-11-13T11:12:54.563Z;81.3
1234;8025-1736-1323-1029;2014-07-28T08:07:14.712Z;87.2
1235;8025-1736-1323-1029;2014-01-15T11:54:56.004Z;91.3
1236;8025-1736-1323-1029;2014-01-23T02:46:53.674Z;91.2
1237;8025-1736-1323-1029;2014-10-27T10:26:00.025Z;81.2
1238;8025-1736-1323-1029;2014-08-15T10:34:23.911Z;85.6
1239;8025-1736-1323-1029;2014-06-07T18:15:29.007Z;88
1240;8025-1736-1323-1029;2014-04-30T14:39:07.445Z;88.6
1241;8025-1736-1323-1029;2014-06-16T18:28:26.703Z;85.2
1242;8025-1736-1323-1029;2014-08-19T17:13:41.825Z;84.9
1243;8025-1736-1323-1029;2014-08-20T09:45:58.103Z;82.9
1244;8025-1736-1323-1029;2014-05-07T07:02:49.551Z;86.8
1245;8025-1736-1323-1029;2014-04-11T11:58:15.448Z;86.6
1246;8025-1736-1323-1029;2014-06-22T06:03:49.865Z;85.4
1247;8025-1736-1323-1029;2014-01-26T11:52:08.772Z;90
1248;8025-1736-1323-1029;2014-08-21T02:52:57.814Z;86.2
1249;8025-1736-1323-1029;2014-09-12T10:59:09.428Z;83.6
1250;8025-1736-1323-1029;2014-05-30T00:59:26.251Z;86.6
1251;8025-1736-1323-1029;2014-12-28T21:49:08.966Z;81.2
1252;8025-1736-1323-1029;2014-04-23T17:13:47.825Z;87.8
1253;8025-1736-1323-1029;2014-10-15T22:36:52.761Z;84
1254;8025-1736-1323-1029;2014-01-11T02:45:57.957Z;90.8
1255;8025-1736-1323-1029;2014-06-23T02:23:26.899Z;84.8
1256;8025-1736-1323-1029;2014-01-12T02:02:33.188Z;91.5
1257;8025-1736-1323-1029;2014-06-05T11:18:46.710Z;86.9
1258;8025-1736-1323-1029;2014-10-15T02:58:47.596Z;82.1
1259;8025-1736-1323-1029;2014-08-25T00:44:12.389Z;83.1
1260;8025-1736-1323-1029;2014-02-02T06:39:23.862Z;91.2
1261;8025-1736-1323-1029;2014-05-03T22:06:07.968Z;85.5
1262;8025-1736-1323-1029;2014-02-05T12:22:58.789Z;88.5
1263;8025-1736-1323-1029;2014-02-01T21:16:58.735Z;89.5
1264;8025-1736-1323-1029;2014-01-01T22:17:25.101Z;93.1
1265;8025-1736-1323-1029;2014-04-24T05:05:46.469Z;89
1266;8025-1736-1323-1029;2014-03-20T00:43:48.427Z;87.1
1267;8025-1736-1323-1029;2014-10-02T10:33:58.859Z;83.4
1268;8025-1736-1323-1029;2014-12-03T12:31:00.428Z;78.7
1269;8025-1736-1323-1029;2014-12-01T15:04:53.696Z;79.2
1270;8025-1736-1323-1029;2014-02-03T05:02:37.449Z;90.9
1271;8025-1736-1323-1029;2014-12-26T09:35:27.417Z;80.9
1272;8025-1736-1323-1029;2014-11-01T04:30:15.283Z;82.3
1273;8025-1736-1323-1029;2014-12-06T10:20:37.435Z;79.6
1274;8025-1736-1323-1029;2014-01-29T06:43:09.486Z;91.8
1275;8025-1736-1323-1029;2014-12-02T03:13:05.661Z;78.1
1276;8025-1736-1323-1029;2014-08-13T19:29:35.146Z;86.8
1277;8025-1736-1323-1029;2014-10-29T13:14:39.303Z;84.6
1278;8025-1736-1323-1029;2014-03-10T11:20:28.524Z;87.1
1279;8025-1736-1323-1029;2014-10-31T22:57:54.835Z;80.1
1280;8025-1736-1323-1029;2014-04-02T07:54:59.092Z;88.5
1281;8025-1736-1323-1029;2014-05-11T05:08:14.267Z;89.5
1282;8025-1736-1323-1029;2014-03-14T02:13:51.641Z;88.9
1283;8025-1736-1323-1029;2014-10-05T18:21:57.778Z;84.7
1284;8025-1736-1323-1029;2014-10-11T07:13:40.926Z;83.5
1285;8025-1736-1323-1029;2014-06-03T15:47:16.075Z;86.6
1286;8025-1736-1323-1029;2014-03-04T04:25:58.828Z;89.7
1287;8025-1736-1323-1029;2014-05-03T12:22:44.424Z;89.6
1288;8025-1736-1323-1029;2014-01-17T23:04:11.687Z;90.1
1289;8025-1736-1323-1029;2014-11-02T16:31:12.555Z;79.8
1290;8025-1736-1323-1029;2014-04-12T19:59:49.684Z;87.7
1291;8025-1736-1323-1029;2014-02-26T19:16:56.119Z;88.7
1292;8025-1736-1323-1029;2014-09-15T20:02:04.849Z;81.4
1293;8025-1736-1323-1029;2014-08-15T16:18:42.585Z;84.3
1294;8025-1736-1323-1029;2014-07-25T11:52:32.467Z;85.5
1295;8025-1736-1323-1029;2014-12-18T14:26:37.564Z;82.3
1296;8025-1736-1323-1029;2014-01-09T20:07:07.525Z;89.6
1297;8025-1736-1323-1029;2014-10-15T04:01:13.492Z;83
1298;8025-1736-1323-1029;2014-06-10T04:44:19.689Z;88.9
1299;8025-1736-1323-1029;2014-12-25T15:15:27.083Z;78
1300;8025-1736-1323-1029;2014-04-07T04:54:52.520Z;86.1
1301;8025-1736-1323-1029;2014-05-08T21:58:45.680Z;89.5
1302;8025-1736-1323-1029;2014-07-20T00:06:17.206Z;85.5
1303;8025-1736-1323-1029;2014-05-06T07:48:42.478Z;89.7
1304;8025-1736-1323-1029;2014-06-08T01:37:19.772Z;86.5
1305;8025-1736-1323-1029;2014-03-05T19:47:26.033Z;90.2
1306;8025-1736-1323-1029;2014-11-07T18:52:27.819Z;80.2
1307;8025-1736-1323-1029;2014-05-18T23:47:23.750Z;86.7
1308;8025-1736-1323-1029;2014-10-03T19:53:52.097Z;80.6
1309;8025-1736-1323-1029;2014-09-24T23:15:06.567Z;84.4
1310;8025-1736-1323-1029;2014-11-17T19:27:52.520Z;83.2
1311;8025-1736-1323-1029;2014-07-13T10:47:43.874Z;84.2
1312;8025-1736-1323-1029;2014-04-16T11:48:24.679Z;86.2
1313;8025-1736-1323-1029;2014-01-12T08:41:48.291Z;90.7
1314;8025-1736-1323-1029;2014-10-19T07:41:05.213Z;80.8
1315;8025-1736-1323-1029;2014-09-09T19:21:38.448Z;81.6
1316;8025-1736-1323-1029;2014-05-21T07:05:51.288Z;88
1317;8025-1736-1323-1029;2014-11-25T07:36:44.169Z;79.6
1318;8025-1736-1323-1029;2014-07-06T16:49:48.572Z;84.9
1319;8025-1736-1323-1029;2014-06-05T06:53:24.265Z;84
1320;8025-1736-1323-1029;2014-01-18T19:54:55.990Z;89.9
1321;8025-1736-1323-1029;2014-01-28T10:49:50.673Z;91.4
1322;8025-1736-1323-1029;2014-11-04T11:58:57.083Z;80
1323;8025-1736-1323-1029;2014-04-22T10:36:44.991Z;88.3
1324;8025-1736-1323-1029;2014-05-07T07:56:01.709Z;89.5
1325;8025-1736-1323-1029;2014-09-17T11:47:35.951Z;83.4
1326;8025-1736-1323-1029;2014-09-21T16:46:38.880Z;82.1
1327;8025-1736-1323-1029;2014-07-21T13:30:45.413Z;84.7
1328;8025-1736-1323-1029;2014-02-27T08:20:44.941Z;88.2
1329;8025-1736-1323-1029;2014-12-20T06:29:13.039Z;79.5
1330;8025-1736-1323-1029;2014-07-24T20:01:56.943Z;83.9
1331;8025-1736-1323-1029;2014-05-05T01:55:29.377Z;89.1
1332;8025-1736-1323-1029;2014-01-14T08:01:29.384Z;90
1333;8025-1736-1323-1029;2014-04-21T10:50:21.636Z;86.5
1334;8025-1736-1323-1029;2014-04-28T12:43:49.011Z;88.7
1335;8025-1736-1323-1029;2014-12-17T12:39:50.818Z;80.7
1336;8025-1736-1323-1029;2014-08-03T11:40:51.690Z;84.4
1337;8025-1736-1323-1029;2014-04-25T12:26:37.987Z;87.9
1338;8025-1736-1323-1029;2014-06-09T15:15:39.199Z;88.8
1339;8025-1736-1323-1029;2014-12-09T16:53:29.241Z;80.1
1340;8025-1736-1323-1029;2014-04-25T18:28:39.422Z;87.6
1341;8025-1736-1323-1029;2014-07-28T11:41:59.810Z;87.8
1342;8025-1736-1323-1029;2014-02-10T01:11:56.518Z;89.3
1343;8025-1736-1323-1029;2014-05-06T04:20:52.829Z;87
1344;8025-1736-1323-1029;2014-01-31T18:29:26.973Z;93.7
1345;8025-1736-1323-1029;2014-02-16T23:22:20.654Z;91.4
1346;8025-1736-1323-1029;2014-02-16T06:37:57.699Z;90.7
1347;8025-1736-1323-1029;2014-03-26T04:27:33.890Z;89.9
1348;8025-1736-1323-1029;2014-08-02T10:52:38.133Z;84.3
1349;8025-1736-1323-1029;2014-05-15T18:08:39.317Z;86.7
1350;8025-1736-1323-1029;2014-07-29T05:17:40.724Z;84.7
1351;8025-1736-1323-1029;2014-05-16T19:02:33.239Z;89
1352;8025-1736-1323-1029;2014-05-05T16:27:38.784Z;89
1353;8025-1736-1323-1029;2014-01-25T14:58:25.230Z;92.6
1354;8025-1736-1323-1029;2014-09-30T17:36:36.089Z;83.2
1355;8025-1736-1323-1029;2014-10-17T03:38:29.422Z;81.2
1356;8025-1736-1323-1029;2014-06-12T10:49:17.762Z;86.8
1357;8025-1736-1323-1029;2014-07-29T06:34:25.757Z;85.5
1358;8025-1736-1323-1029;2014-12-31T17:00:36.876Z;82.6
1359;8025-1736-1323-1029;2014-03-31T01:51:54.366Z;90
1360;8025-1736-1323-1029;2014-09-26T13:57:27.094Z;85.9
1361;8025-1736-1323-1029;2014-02-20T05:55:51.163Z;92.3
1362;8025-1736-1323-1029;2014-11-12T17:21:19.117Z;80.3
1363;8025-1736-1323-1029;2014-02-05T00:54:18.701Z;92.1
1364;8025-1736-1323-1029;2014-04-12T12:24:06.979Z;86
1365;8025-1736-1323-1029;2014-03-14T03:46:56.470Z;91.5
1366;8025-1736-1323-1029;2014-08-06T05:49:44.754Z;85.7
1367;8025-1736-1323-1029;2014-07-21T23:18:05.505Z;85.5
1368;8025-1736-1323-1029;2014-08-16T06:18:17.913Z;84.9
1369;8025-1736-1323-1029;2014-06-13T04:23:48.387Z;86.1
1370;8025-1736-1323-1029;2014-02-08T16:15:47.190Z;89.4
1371;8025-1736-1323-1029;2014-06-04T07:31:30.081Z;86.2
1372;8025-1736-1323-1029;2014-02-05T22:12:41.318Z;92.6
1373;8025-1736-1323-1029;2014-11-05T06:16:44.861Z;80.5
1374;8025-1736-1323-1029;2014-03-30T14:22:09.950Z;91.7
1375;8025-1736-1323-1029;2014-03-04T05:51:48.186Z;89.5
1376;8025-1736-1323-1029;2014-04-18T11:56:41.636Z;87.7
1377;8025-1736-1323-1029;2014-02-22T08:19:57.202Z;91.7
1378;8025-1736-1323-1029;2014-04-07T04:42:01.722Z;90.2
1379;8025-1736-1323-1029;2014-02-08T19:41:29.967Z;88.8
1380;8025-1736-1323-1029;2014-09-04T06:32:16.445Z;81.2
1381;8025-1736-1323-1029;2014-11-02T06:49:11.269Z;82.7
1382;8025-1736-1323-1029;2014-03-18T01:06:29.964Z;88.2
1383;8025-1736-1323-1029;2014-09-16T02:24:02.311Z;81
1384;8025-1736-1323-1029;2014-05-26T02:38:31.205Z;86.9
1385;8025-1736-1323-1029;2014-03-15T14:50:31.291Z;88.3
1386;8025-1736-1323-1029;2014-02-02T09:54:57.987Z;91.6
1387;8025-1736-1323-1029;2014-01-28T19:40:31.694Z;93.5
1388;8025-1736-1323-1029;2014-02-06T10:15:32.810Z;88.7
1389;8025-1736-1323-1029;2014-02-19T10:43:18.630Z;91.8
1390;8025-1736-1323-1029;2014-04-10T05:19:42.865Z;86.4
1391;8025-1736-1323-1029;2014-06-12T13:23:03.240Z;84.6
1392;8025-1736-1323-1029;2014-11-18T11:11:54.785Z;80.9
1393;8025-1736-1323-1029;2014-08-26T13:41:55.184Z;82
1394;8025-1736-1323-1029;2014-02-07T00:56:58.099Z;91.5
1395;8025-1736-1323-1029;2014-04-02T14:42:02.871Z;87.4
1396;8025-1736-1323-1029;2014-01-14T20:51:40.305Z;93
1397;8025-1736-1323-1029;2014-01-01T17:33:25.429Z;92.6
1398;8025-1736-1323-1029;2014-07-03T16:47:56.856Z;87.4
1399;8025-1736-1323-1029;2014-10-14T05:42:07.349Z;81.3
1400;8025-1736-1323-1029;2014-09-19T05:02:18.617Z;82.4
1401;8025-1736-1323-1029;2014-07-07T09:49:13.111Z;84.3
1402;8025-1736-1323-1029;2014-06-18T13:58:42.150Z;87.6
1403;8025-1736-1323-1029;2014-12-26T09:54:16.700Z;78.5
1404;8025-1736-1323-1029;2014-05-07T12:36:56.988Z;85.2
1405;8025-1736-1323-1029;2014-09-23T20:14:35.547Z;81.3
1406;8025-1736-1323-1029;2014-05-05T15:04:53.526Z;86.6
1407;8025-1736-1323-1029;2014-01-30T06:53:40.489Z;91.7
1408;8025-1736-1323-1029;2014-10-11T19:59:20.379Z;84.2
1409;8025-1736-1323-1029;2014-11-02T04:33:04.183Z;79.8
1410;8025-1736-1323-1029;2014-02-02T19:52:13.037Z;88.5
1411;8025-1736-1323-1029;2014-10-23T02:38:59.840Z;82.1
1412;8025-1736-1323-1029;2014-10-20T09:17:49.437Z;81.9
1413;8025-1736-1323-1029;2014-04-15T21:46:29.461Z;89.3
1414;8025-1736-1323-1029;2014-04-02T01:51:24.239Z;89.4
1415;8025-1736-1323-1029;2014-03-04T10:28:50.743Z;89
1416;8025-1736-1323-1029;2014-01-16T07:40:08.240Z;92.1
1417;8025-1736-1323-1029;2014-12-14T05:37:21.675Z;79.1
1418;8025-1736-1323-1029;2014-05-05T18:38:20.888Z;88.1
1419;8025-1736-1323-1029;2014-04-16T05:26:03.177Z;86.6
1420;8025-1736-1323-1029;2014-11-22T14:46:25.152Z;82.8
1421;8025-1736-1323-1029;2014-12-09T00:24:36.645Z;80.8
1422;8025-1736-1323-1029;2014-08-08T16:08:55.221Z;84.1
1423;8025-1736-1323-1029;2014-07-21T22:07:31.697Z;85.4
1424;8025-1736-1323-1029;2014-04-10T21:31:34.451Z;86.1
1425;8025-1736-1323-1029;2014-06-07T18:27:17.144Z;87.7
1426;8025-1736-1323-1029;2014-10-28T04:09:45.269Z;83.8
1427;8025-1736-1323-1029;2014-12-11T20:12:53.487Z;80.2
1428;8025-1736-1323-1029;2014-10-06T14:52:18.335Z;82.7
1429;8025-1736-1323-1029;2014-05-13T10:45:05.787Z;87.6
1430;8025-1736-1323-1029;2014-12-24T17:31:45.205Z;79
1431;8025-1736-1323-1029;2014-09-28T06:37:26.503Z;83.5
1432;8025-1736-1323-1029;2014-08-09T15:17:06.181Z;83.4
1433;8025-1736-1323-1029;2014-08-10T16:30:29.381Z;86.6
1434;8025-1736-1323-1029;2014-07-16T07:40:40.687Z;87.9
1435;8025-1736-1323-1029;2014-12-04T13:32:45.969Z;81.2
1436;8025-1736-1323-1029;2014-01-05T09:34:53.396Z;93.5
1437;8025-1736-1323-1029;2014-10-09T01:28:17.220Z;81.9
1438;8025-1736-1323-1029;2014-06-09T23:31:11.037Z;88
1439;8025-1736-1323-1029;2014-04-12T03:44:25.443Z;87.5
1440;8025-1736-1323-1029;2014-01-07T01:02:39.035Z;92.2
1441;8025-1736-1323-1029;2014-12-21T22:59:12.885Z;79.9
1442;8025-1736-1323-1029;2014-07-20T06:34:26.466Z;83
1443;8025-1736-1323-1029;2014-10-17T08:20:50.491Z;83.3
1444;8025-1736-1323-1029;2014-06-18T16:00:16.141Z;84.8
1445;8025-1736-1323-1029;2014-09-28T18:47:13.650Z;84.8
1446;8025-1736-1323-1029;2014-12-23T06:37:55.240Z;79.1
1447;8025-1736-1323-1029;2014-05-01T15:56:45.967Z;88.1
1448;8025-1736-1323-1029;2014-11-07T21:37:55.288Z;83.8
1449;8025-1736-1323-1029;2014-09-20T20:17:38.657Z;84.4
1450;8025-1736-1323-1029;2014-06-29T21:31:44.709Z;88.8
1451;8025-1736-1323-1029;2014-05-30T06:23:09.146Z;89.4
1452;8025-1736-1323-1029;2014-12-05T11:24:38.938Z;78.6
1453;8025-1736-1323-1029;2014-05-14T22:23:12.146Z;87.3
